,Listing URL,School Name,School Rating,School Type,School Grades
4992,http://www.redfin.com/CA/Santa-Ana/442-S-Broadway-92701/home/161030870,Santa Ana High,3.0,Public,9 to 12
4993,http://www.redfin.com/CA/Santa-Ana/2538-W-Edinger-Ave-92704/home/4510501,Carl Harvey Elementary,4.0,Public,K to 5
4994,http://www.redfin.com/CA/Santa-Ana/2538-W-Edinger-Ave-92704/home/4510501,Gerald P. Carr Intermediate,3.0,Public,6 to 8
4995,http://www.redfin.com/CA/Santa-Ana/2538-W-Edinger-Ave-92704/home/4510501,Valley High,4.0,Public,9 to 12
4996,http://www.redfin.com/CA/Santa-Ana/913-Oak-St-92701/home/3074470,Theodore Roosevelt Elementary,4.0,Public,K to 5
4997,http://www.redfin.com/CA/Santa-Ana/913-Oak-St-92701/home/3074470,Julia C. Lathrop Intermediate,2.0,Public,6 to 8
4998,http://www.redfin.com/CA/Santa-Ana/913-Oak-St-92701/home/3074470,Century High,3.0,Public,9 to 12
4999,http://www.redfin.com/CA/Santa-Ana/12522-Circula-Panorama-Pl-92705/home/3417923,Panorama Elementary,8.0,Public,K to 6
5000,http://www.redfin.com/CA/Santa-Ana/12522-Circula-Panorama-Pl-92705/home/3417923,La Purisima Catholic School,issue,Private,Preschool to 8
5001,http://www.redfin.com/CA/Santa-Ana/12522-Circula-Panorama-Pl-92705/home/3417923,Hewes Middle,7.0,Public,6 to 8
5002,http://www.redfin.com/CA/Santa-Ana/12522-Circula-Panorama-Pl-92705/home/3417923,Santiago Middle,3.0,Charter,7 to 8
5003,http://www.redfin.com/CA/Santa-Ana/12522-Circula-Panorama-Pl-92705/home/3417923,"Camelot Academy of Arts, Science & Technology, Esplanade Campus",issue,Private,K to 12
5004,http://www.redfin.com/CA/Santa-Ana/12522-Circula-Panorama-Pl-92705/home/3417923,Carden Heights Academy,issue,Private,Preschool to 8
5005,http://www.redfin.com/CA/Santa-Ana/12522-Circula-Panorama-Pl-92705/home/3417923,El Modena High,7.0,Public,9 to 12
5006,http://www.redfin.com/CA/Santa-Ana/1702-E-Fruit-St-92701/home/4476041,Helen Estock Elementary,2.0,Public,K to 5
5007,http://www.redfin.com/CA/Santa-Ana/1702-E-Fruit-St-92701/home/4476041,Columbus Tustin Middle,6.0,Public,6 to 8
5008,http://www.redfin.com/CA/Santa-Ana/1702-E-Fruit-St-92701/home/4476041,Foothill High,9.0,Public,9 to 12
5009,http://www.redfin.com/CA/Santa-Ana/1116-W-2nd-St-92703/home/3062510,Willard Intermediate,2.0,Public,5 to 8
5010,http://www.redfin.com/CA/Santa-Ana/1116-W-2nd-St-92703/home/3062510,George Washington Carver Elementary,4.0,Public,K to 3
5011,http://www.redfin.com/CA/Santa-Ana/1116-W-2nd-St-92703/home/3062510,Santa Ana Unified Adult Transition,issue,Public,N/A
5012,http://www.redfin.com/CA/Santa-Ana/1116-W-2nd-St-92703/home/3062510,Reach Academy,issue,Public,7 to 12
5013,http://www.redfin.com/CA/Santa-Ana/1116-W-2nd-St-92703/home/3062510,Santa Ana High,3.0,Public,9 to 12
5014,http://www.redfin.com/CA/Santa-Ana/13062-Lariat-92705/home/4452111,Arroyo Elementary,8.0,Public,K to 5
5015,http://www.redfin.com/CA/Santa-Ana/13062-Lariat-92705/home/4452111,Hewes Middle,7.0,Public,6 to 8
5016,http://www.redfin.com/CA/Santa-Ana/13062-Lariat-92705/home/4452111,Foothill High,9.0,Public,9 to 12
5017,http://www.redfin.com/CA/Santa-Ana/310-E-Pomona-St-92707/home/4495621,Manuel Esqueda Elementary,3.0,Public,K to 8
5018,http://www.redfin.com/CA/Santa-Ana/310-E-Pomona-St-92707/home/4495621,Julia C. Lathrop Intermediate,2.0,Public,6 to 8
5019,http://www.redfin.com/CA/Santa-Ana/310-E-Pomona-St-92707/home/4495621,Century High,3.0,Public,9 to 12
5020,http://www.redfin.com/CA/Santa-Ana/1108-N-Westwood-Ave-92703/home/4506119,Willard Intermediate,2.0,Public,5 to 8
5021,http://www.redfin.com/CA/Santa-Ana/1108-N-Westwood-Ave-92703/home/4506119,Wilson Elementary,5.0,Public,K to 5
5022,http://www.redfin.com/CA/Santa-Ana/1108-N-Westwood-Ave-92703/home/4506119,Scholarship Prep Charter,7.0,Charter,K to 8
5023,http://www.redfin.com/CA/Santa-Ana/1108-N-Westwood-Ave-92703/home/4506119,Gonzalo Felicitas Mendez Fundamental Intermediate,6.0,Public,6 to 8
5024,http://www.redfin.com/CA/Santa-Ana/1108-N-Westwood-Ave-92703/home/4506119,Santa Ana High,3.0,Public,9 to 12
5025,http://www.redfin.com/CA/Santa-Ana/2213-Blueberry-Ln-92706/home/4471366,Riverdale Elementary,5.0,Public,K to 6
5026,http://www.redfin.com/CA/Santa-Ana/2213-Blueberry-Ln-92706/home/4471366,Leroy L. Doig Intermediate,5.0,Public,7 to 8
5027,http://www.redfin.com/CA/Santa-Ana/2213-Blueberry-Ln-92706/home/4471366,Santiago High,7.0,Public,9 to 12
5028,http://www.redfin.com/CA/Tustin/17282-Amaganset-Way-92780/home/4480327,Helen Estock Elementary,2.0,Public,K to 5
5029,http://www.redfin.com/CA/Tustin/17282-Amaganset-Way-92780/home/4480327,Columbus Tustin Middle,6.0,Public,6 to 8
5030,http://www.redfin.com/CA/Tustin/17282-Amaganset-Way-92780/home/4480327,Foothill High,9.0,Public,9 to 12
5031,http://www.redfin.com/CA/Santa-Ana/10291-Ambervale-Ln-92705/home/4768717,Arroyo Elementary,8.0,Public,K to 5
5032,http://www.redfin.com/CA/Santa-Ana/10291-Ambervale-Ln-92705/home/4768717,Hewes Middle,7.0,Public,6 to 8
5033,http://www.redfin.com/CA/Santa-Ana/10291-Ambervale-Ln-92705/home/4768717,Foothill High,9.0,Public,9 to 12
5034,http://www.redfin.com/CA/Santa-Ana/2309-W-6th-St-92703/home/3057318,Fremont Elementary,3.0,Public,K to 5
5035,http://www.redfin.com/CA/Santa-Ana/2309-W-6th-St-92703/home/3057318,Lydia Romero-Cruz Elementary,3.0,Public,K to 5
5036,http://www.redfin.com/CA/Santa-Ana/2309-W-6th-St-92703/home/3057318,Spurgeon Intermediate,2.0,Public,5 to 8
5037,http://www.redfin.com/CA/Santa-Ana/2309-W-6th-St-92703/home/3057318,Vista Heritage Global Academy,3.0,Charter,6 to 8
5038,http://www.redfin.com/CA/Santa-Ana/2309-W-6th-St-92703/home/3057318,Valley High,4.0,Public,9 to 12
5039,http://www.redfin.com/CA/Santa-Ana/2518-N-Hathaway-St-92705/home/4455539,Fairhaven Elementary,4.0,Public,K to 6
5040,http://www.redfin.com/CA/Santa-Ana/2518-N-Hathaway-St-92705/home/4455539,Portola Middle,3.0,Public,6 to 8
5041,http://www.redfin.com/CA/Santa-Ana/2518-N-Hathaway-St-92705/home/4455539,Orange High,4.0,Public,9 to 12
5042,http://www.redfin.com/CA/Santa-Ana/2118-Peachwood-Ln-92705/home/4455298,Loma Vista Elementary,7.0,Public,K to 5
5043,http://www.redfin.com/CA/Santa-Ana/2118-Peachwood-Ln-92705/home/4455298,Hewes Middle,7.0,Public,6 to 8
5044,http://www.redfin.com/CA/Santa-Ana/2118-Peachwood-Ln-92705/home/4455298,Foothill High,9.0,Public,9 to 12
5045,http://www.redfin.com/CA/Santa-Ana/3309-S-Towner-St-92707/home/4528078,Taft Elementary,2.0,Public,K to 6
5046,http://www.redfin.com/CA/Santa-Ana/3309-S-Towner-St-92707/home/4528078,Saddleback High,6.0,Public,7 to 12
5047,http://www.redfin.com/CA/Santa-Ana/3309-S-Towner-St-92707/home/4528078,McFadden Intermediate,3.0,Public,6 to 8
5048,http://www.redfin.com/CA/Santa-Ana/3309-S-Towner-St-92707/home/4528078,Cesar E. Chavez High,issue,Public,9 to 12
5049,http://www.redfin.com/CA/Santa-Ana/3309-S-Towner-St-92707/home/4528078,Segerstrom High,6.0,Public,9 to 12
5050,http://www.redfin.com/CA/Santa-Ana/317-E-Wisteria-Pl-92701/home/3072331,Theodore Roosevelt Elementary,4.0,Public,K to 5
5051,http://www.redfin.com/CA/Santa-Ana/317-E-Wisteria-Pl-92701/home/3072331,Julia C. Lathrop Intermediate,2.0,Public,6 to 8
5052,http://www.redfin.com/CA/Santa-Ana/317-E-Wisteria-Pl-92701/home/3072331,Century High,3.0,Public,9 to 12
5053,http://www.redfin.com/CA/Santa-Ana/3801-Alder-St-92707/home/4522698,Taft Elementary,2.0,Public,K to 6
5054,http://www.redfin.com/CA/Santa-Ana/3801-Alder-St-92707/home/4522698,Saddleback High,6.0,Public,7 to 12
5055,http://www.redfin.com/CA/Santa-Ana/3801-Alder-St-92707/home/4522698,McFadden Intermediate,3.0,Public,6 to 8
5056,http://www.redfin.com/CA/Santa-Ana/3801-Alder-St-92707/home/4522698,Soteric Academy,issue,Private,7 to 12
5057,http://www.redfin.com/CA/Santa-Ana/3801-Alder-St-92707/home/4522698,Coram Deo Academy,issue,Private,1 to 12
5058,http://www.redfin.com/CA/Santa-Ana/3801-Alder-St-92707/home/4522698,Cesar E. Chavez High,issue,Public,9 to 12
5059,http://www.redfin.com/CA/Santa-Ana/1117-Concord-St-92701/home/4477719,Hoover Elementary,5.0,Public,K to 5
5060,http://www.redfin.com/CA/Santa-Ana/1117-Concord-St-92701/home/4477719,Sierra Preparatory Academy,2.0,Public,6 to 8
5061,http://www.redfin.com/CA/Santa-Ana/1117-Concord-St-92701/home/4477719,Century High,3.0,Public,9 to 12
5062,http://www.redfin.com/CA/Santa-Ana/1702-W-Wisteria-Pl-92703/home/3534949,Monte Vista Elementary,4.0,Public,K to 5
5063,http://www.redfin.com/CA/Santa-Ana/1702-W-Wisteria-Pl-92703/home/3534949,Gerald P. Carr Intermediate,3.0,Public,6 to 8
5064,http://www.redfin.com/CA/Santa-Ana/1702-W-Wisteria-Pl-92703/home/3534949,Valley High,4.0,Public,9 to 12
5065,http://www.redfin.com/CA/Santa-Ana/1330-S-Garnsey-St-92707/home/3079294,Martin Elementary,5.0,Public,K to 5
5066,http://www.redfin.com/CA/Santa-Ana/1330-S-Garnsey-St-92707/home/3079294,Gerald P. Carr Intermediate,3.0,Public,6 to 8
5067,http://www.redfin.com/CA/Santa-Ana/1330-S-Garnsey-St-92707/home/3079294,Saddleback High,6.0,Public,7 to 12
5068,http://www.redfin.com/CA/Santa-Ana/1330-S-Garnsey-St-92707/home/3079294,Mater Dei High School,issue,Private,9 to 12
5069,http://www.redfin.com/CA/Santa-Ana/1330-S-Garnsey-St-92707/home/3079294,Cesar E. Chavez High,issue,Public,9 to 12
5070,http://www.redfin.com/CA/Santa-Ana/1671-La-Loma-Dr-92705/home/4760980,Red Hill Elementary,6.0,Public,K to 5
5071,http://www.redfin.com/CA/Santa-Ana/1671-La-Loma-Dr-92705/home/4760980,Hewes Middle,7.0,Public,6 to 8
5072,http://www.redfin.com/CA/Santa-Ana/1671-La-Loma-Dr-92705/home/4760980,Foothill High,9.0,Public,9 to 12
5073,http://www.redfin.com/CA/Santa-Ana/829-E-Grant-St-92701/home/3075124,Theodore Roosevelt Elementary,4.0,Public,K to 5
5074,http://www.redfin.com/CA/Santa-Ana/829-E-Grant-St-92701/home/3075124,Julia C. Lathrop Intermediate,2.0,Public,6 to 8
5075,http://www.redfin.com/CA/Santa-Ana/829-E-Grant-St-92701/home/3075124,Century High,3.0,Public,9 to 12
5076,http://www.redfin.com/CA/Santa-Ana/13771-Holt-Ave-92705/home/4441623,Loma Vista Elementary,7.0,Public,K to 5
5077,http://www.redfin.com/CA/Santa-Ana/13771-Holt-Ave-92705/home/4441623,Hewes Middle,7.0,Public,6 to 8
5078,http://www.redfin.com/CA/Santa-Ana/13771-Holt-Ave-92705/home/4441623,Foothill High,9.0,Public,9 to 12
5079,http://www.redfin.com/CA/Santa-Ana/13441-Esplanade-Ave-92705/home/4448602,Loma Vista Elementary,7.0,Public,K to 5
5080,http://www.redfin.com/CA/Santa-Ana/13441-Esplanade-Ave-92705/home/4448602,Hewes Middle,7.0,Public,6 to 8
5081,http://www.redfin.com/CA/Santa-Ana/13441-Esplanade-Ave-92705/home/4448602,Foothill High,9.0,Public,9 to 12
5082,http://www.redfin.com/CA/Santa-Ana/10282-Deerhill-Dr-92705/home/4765775,Arroyo Elementary,8.0,Public,K to 5
5083,http://www.redfin.com/CA/Santa-Ana/10282-Deerhill-Dr-92705/home/4765775,Hewes Middle,7.0,Public,6 to 8
5084,http://www.redfin.com/CA/Santa-Ana/10282-Deerhill-Dr-92705/home/4765775,Foothill High,9.0,Public,9 to 12
5085,http://www.redfin.com/CA/Santa-Ana/11242-Skyline-Dr-92705/home/4768113,Arroyo Elementary,8.0,Public,K to 5
5086,http://www.redfin.com/CA/Santa-Ana/11242-Skyline-Dr-92705/home/4768113,Hewes Middle,7.0,Public,6 to 8
5087,http://www.redfin.com/CA/Santa-Ana/11242-Skyline-Dr-92705/home/4768113,Foothill High,9.0,Public,9 to 12
5088,http://www.redfin.com/CA/Santa-Ana/17521-Rainier-Dr-92705/home/4444980,Loma Vista Elementary,7.0,Public,K to 5
5089,http://www.redfin.com/CA/Santa-Ana/17521-Rainier-Dr-92705/home/4444980,Hewes Middle,7.0,Public,6 to 8
5090,http://www.redfin.com/CA/Santa-Ana/17521-Rainier-Dr-92705/home/4444980,Foothill High,9.0,Public,9 to 12
5091,http://www.redfin.com/CA/Santa-Ana/810-Sherry-Ln-92701/home/4476299,Helen Estock Elementary,2.0,Public,K to 5
5092,http://www.redfin.com/CA/Santa-Ana/810-Sherry-Ln-92701/home/4476299,Columbus Tustin Middle,6.0,Public,6 to 8
5093,http://www.redfin.com/CA/Santa-Ana/810-Sherry-Ln-92701/home/4476299,Foothill High,9.0,Public,9 to 12
5094,http://www.redfin.com/CA/Santa-Ana/1182-Castlegate-Ln-92705/home/4761321,Red Hill Elementary,6.0,Public,K to 5
5095,http://www.redfin.com/CA/Santa-Ana/1182-Castlegate-Ln-92705/home/4761321,Hewes Middle,7.0,Public,6 to 8
5096,http://www.redfin.com/CA/Santa-Ana/1182-Castlegate-Ln-92705/home/4761321,Foothill High,9.0,Public,9 to 12
5097,http://www.redfin.com/CA/Santa-Ana/1218-W-Walnut-St-92703/home/3063894,Lowell Elementary,3.0,Public,K to 5
5098,http://www.redfin.com/CA/Santa-Ana/1218-W-Walnut-St-92703/home/3063894,Willard Intermediate,2.0,Public,5 to 8
5099,http://www.redfin.com/CA/Santa-Ana/1218-W-Walnut-St-92703/home/3063894,Santa Ana Unified Adult Transition,issue,Public,N/A
5100,http://www.redfin.com/CA/Santa-Ana/1218-W-Walnut-St-92703/home/3063894,Reach Academy,issue,Public,7 to 12
5101,http://www.redfin.com/CA/Santa-Ana/1218-W-Walnut-St-92703/home/3063894,Santa Ana High,3.0,Public,9 to 12
5102,http://www.redfin.com/CA/Santa-Ana/2210-Magnolia-Ave-92707/home/3093419,Washington Elementary,2.0,Public,K to 5
5103,http://www.redfin.com/CA/Santa-Ana/2210-Magnolia-Ave-92707/home/3093419,McFadden Intermediate,3.0,Public,6 to 8
5104,http://www.redfin.com/CA/Santa-Ana/2210-Magnolia-Ave-92707/home/3093419,Saddleback High,6.0,Public,7 to 12
5105,http://www.redfin.com/CA/Santa-Ana/2210-Magnolia-Ave-92707/home/3093419,Valley High,4.0,Public,9 to 12
5106,http://www.redfin.com/CA/Santa-Ana/2210-Magnolia-Ave-92707/home/3093419,Mater Dei High School,issue,Private,9 to 12
5107,http://www.redfin.com/CA/Santa-Ana/719-N-Townsend-St-92703/home/3060402,Fremont Elementary,3.0,Public,K to 5
5108,http://www.redfin.com/CA/Santa-Ana/719-N-Townsend-St-92703/home/3060402,Lydia Romero-Cruz Elementary,3.0,Public,K to 5
5109,http://www.redfin.com/CA/Santa-Ana/719-N-Townsend-St-92703/home/3060402,Vista Heritage Global Academy,3.0,Charter,6 to 8
5110,http://www.redfin.com/CA/Santa-Ana/719-N-Townsend-St-92703/home/3060402,Reach Academy,issue,Public,7 to 12
5111,http://www.redfin.com/CA/Santa-Ana/719-N-Townsend-St-92703/home/3060402,Valley High,4.0,Public,9 to 12
5112,http://www.redfin.com/CA/Santa-Ana/1108-W-6th-St-92703/home/3062410,George Washington Carver Elementary,4.0,Public,K to 3
5113,http://www.redfin.com/CA/Santa-Ana/1108-W-6th-St-92703/home/3062410,Willard Intermediate,2.0,Public,5 to 8
5114,http://www.redfin.com/CA/Santa-Ana/1108-W-6th-St-92703/home/3062410,Martin R. Heninger Elementary,3.0,Public,K to 8
5115,http://www.redfin.com/CA/Santa-Ana/1108-W-6th-St-92703/home/3062410,Reach Academy,issue,Public,7 to 12
5116,http://www.redfin.com/CA/Santa-Ana/1108-W-6th-St-92703/home/3062410,Santa Ana High,3.0,Public,9 to 12
5117,http://www.redfin.com/CA/Santa-Ana/1033-W-18th-St-92706/home/4471747,Santiago Elementary,4.0,Public,K to 8
5118,http://www.redfin.com/CA/Santa-Ana/1033-W-18th-St-92706/home/4471747,Willard Intermediate,2.0,Public,5 to 8
5119,http://www.redfin.com/CA/Santa-Ana/1033-W-18th-St-92706/home/4471747,Scholarship Prep Charter,7.0,Charter,K to 8
5120,http://www.redfin.com/CA/Santa-Ana/1033-W-18th-St-92706/home/4471747,Gonzalo Felicitas Mendez Fundamental Intermediate,6.0,Public,6 to 8
5121,http://www.redfin.com/CA/Santa-Ana/1033-W-18th-St-92706/home/4471747,Santa Ana High,3.0,Public,9 to 12
5122,http://www.redfin.com/CA/Santa-Ana/1619-S-Joane-Way-92704/home/4515537,Jose Sepulveda Elementary,4.0,Public,K to 5
5123,http://www.redfin.com/CA/Santa-Ana/1619-S-Joane-Way-92704/home/4515537,Gerald P. Carr Intermediate,3.0,Public,6 to 8
5124,http://www.redfin.com/CA/Santa-Ana/1619-S-Joane-Way-92704/home/4515537,Valley High,4.0,Public,9 to 12
5125,http://www.redfin.com/CA/Santa-Ana/13751-Holt-Ave-92705/home/4441524,Loma Vista Elementary,7.0,Public,K to 5
5126,http://www.redfin.com/CA/Santa-Ana/13751-Holt-Ave-92705/home/4441524,Hewes Middle,7.0,Public,6 to 8
5127,http://www.redfin.com/CA/Santa-Ana/13751-Holt-Ave-92705/home/4441524,Foothill High,9.0,Public,9 to 12
5128,http://www.redfin.com/CA/Santa-Ana/806-N-Lowell-St-92703/home/161489777,Willard Intermediate,2.0,Public,5 to 8
5129,http://www.redfin.com/CA/Santa-Ana/806-N-Lowell-St-92703/home/161489777,Heroes Elementary,3.0,Public,K to 5
5130,http://www.redfin.com/CA/Santa-Ana/806-N-Lowell-St-92703/home/161489777,Orange County Educational Arts Academy,6.0,Charter,K to 8
5131,http://www.redfin.com/CA/Santa-Ana/806-N-Lowell-St-92703/home/161489777,Martin R. Heninger Elementary,3.0,Public,K to 8
5132,http://www.redfin.com/CA/Santa-Ana/806-N-Lowell-St-92703/home/161489777,Scholarship Prep Charter,7.0,Charter,K to 8
5133,http://www.redfin.com/CA/Santa-Ana/806-N-Lowell-St-92703/home/161489777,El Sol Santa Ana Science And Arts Academy,7.0,Charter,K to 8
5134,http://www.redfin.com/CA/Santa-Ana/806-N-Lowell-St-92703/home/161489777,Santa Ana High,3.0,Public,9 to 12
5135,http://www.redfin.com/CA/Santa-Ana/1205-W-18th-St-92706/home/4471959,Willard Intermediate,2.0,Public,5 to 8
5136,http://www.redfin.com/CA/Santa-Ana/1205-W-18th-St-92706/home/4471959,Santiago Elementary,4.0,Public,K to 8
5137,http://www.redfin.com/CA/Santa-Ana/1205-W-18th-St-92706/home/4471959,Gonzalo Felicitas Mendez Fundamental Intermediate,6.0,Public,6 to 8
5138,http://www.redfin.com/CA/Santa-Ana/1205-W-18th-St-92706/home/4471959,Scholarship Prep Charter,7.0,Charter,K to 8
5139,http://www.redfin.com/CA/Santa-Ana/1205-W-18th-St-92706/home/4471959,Santa Ana High,3.0,Public,9 to 12
5140,http://www.redfin.com/CA/Santa-Ana/12981-Eveningside-Dr-92705/home/3499591,Red Hill Elementary,6.0,Public,K to 5
5141,http://www.redfin.com/CA/Santa-Ana/12981-Eveningside-Dr-92705/home/3499591,C. E. Utt Middle,5.0,Public,6 to 8
5142,http://www.redfin.com/CA/Santa-Ana/12981-Eveningside-Dr-92705/home/3499591,Tustin High,6.0,Public,9 to 12
5143,http://www.redfin.com/CA/Santa-Ana/1246-S-Baker-St-92707/home/3076806,Martin Elementary,5.0,Public,K to 5
5144,http://www.redfin.com/CA/Santa-Ana/1246-S-Baker-St-92707/home/3076806,Gerald P. Carr Intermediate,3.0,Public,6 to 8
5145,http://www.redfin.com/CA/Santa-Ana/1246-S-Baker-St-92707/home/3076806,Saddleback High,6.0,Public,7 to 12
5146,http://www.redfin.com/CA/Santa-Ana/1246-S-Baker-St-92707/home/3076806,Lorin Griset Academy,issue,Public,9 to 12
5147,http://www.redfin.com/CA/Santa-Ana/1246-S-Baker-St-92707/home/3076806,Mater Dei High School,issue,Private,9 to 12
5148,http://www.redfin.com/CA/Santa-Ana/5221-W-5th-St-92703/home/3463476,Post Elementary,7.0,Public,K to 6
5149,http://www.redfin.com/CA/Santa-Ana/5221-W-5th-St-92703/home/3463476,James Irvine Intermediate,7.0,Public,7 to 8
5150,http://www.redfin.com/CA/Santa-Ana/5221-W-5th-St-92703/home/3463476,La Quinta High,9.0,Public,9 to 12
5151,http://www.redfin.com/CA/Santa-Ana/2418-S-Rene-Dr-92704/home/3703872,Greenville Fundamental Elementary,5.0,Public,K to 5
5152,http://www.redfin.com/CA/Santa-Ana/2418-S-Rene-Dr-92704/home/3703872,McFadden Intermediate,3.0,Public,6 to 8
5153,http://www.redfin.com/CA/Santa-Ana/2418-S-Rene-Dr-92704/home/3703872,Segerstrom High,6.0,Public,9 to 12
5154,http://www.redfin.com/CA/Santa-Ana/1430-S-Pacific-Ave-92704/home/3534476,Martin Luther King Jr. Elementary,2.0,Public,K to 5
5155,http://www.redfin.com/CA/Santa-Ana/1430-S-Pacific-Ave-92704/home/3534476,Gerald P. Carr Intermediate,3.0,Public,6 to 8
5156,http://www.redfin.com/CA/Santa-Ana/1430-S-Pacific-Ave-92704/home/3534476,Valley High,4.0,Public,9 to 12
5157,http://www.redfin.com/CA/Santa-Ana/808-W-Pine-St-92701/home/3062560,Martin R. Heninger Elementary,3.0,Public,K to 8
5158,http://www.redfin.com/CA/Santa-Ana/808-W-Pine-St-92701/home/3062560,Willard Intermediate,2.0,Public,5 to 8
5159,http://www.redfin.com/CA/Santa-Ana/808-W-Pine-St-92701/home/3062560,Santa Ana Unified Adult Transition,issue,Public,N/A
5160,http://www.redfin.com/CA/Santa-Ana/808-W-Pine-St-92701/home/3062560,Advanced Learning Academy,3.0,Charter,3 to 12
5161,http://www.redfin.com/CA/Santa-Ana/808-W-Pine-St-92701/home/3062560,Santa Ana High,3.0,Public,9 to 12
5162,http://www.redfin.com/CA/Santa-Ana/1128-S-Parton-St-92707/home/3078094,Martin Elementary,5.0,Public,K to 5
5163,http://www.redfin.com/CA/Santa-Ana/1128-S-Parton-St-92707/home/3078094,Gerald P. Carr Intermediate,3.0,Public,6 to 8
5164,http://www.redfin.com/CA/Santa-Ana/1128-S-Parton-St-92707/home/3078094,Saddleback High,6.0,Public,7 to 12
5165,http://www.redfin.com/CA/Santa-Ana/1128-S-Parton-St-92707/home/3078094,Santa Ana High,3.0,Public,9 to 12
5166,http://www.redfin.com/CA/Santa-Ana/1128-S-Parton-St-92707/home/3078094,Mater Dei High School,issue,Private,9 to 12
5167,http://www.redfin.com/CA/Santa-Ana/12881-Fairhaven-Ext-92705/home/4430421,Panorama Elementary,8.0,Public,K to 6
5168,http://www.redfin.com/CA/Santa-Ana/12881-Fairhaven-Ext-92705/home/4430421,Santiago Middle,3.0,Charter,7 to 8
5169,http://www.redfin.com/CA/Santa-Ana/12881-Fairhaven-Ext-92705/home/4430421,Hewes Middle,7.0,Public,6 to 8
5170,http://www.redfin.com/CA/Santa-Ana/12881-Fairhaven-Ext-92705/home/4430421,El Modena High,7.0,Public,9 to 12
5171,http://www.redfin.com/CA/Santa-Ana/1033-W-Civic-Center-Dr-92703/home/161159886,Willard Intermediate,2.0,Public,5 to 8
5172,http://www.redfin.com/CA/Santa-Ana/1033-W-Civic-Center-Dr-92703/home/161159886,Heroes Elementary,3.0,Public,K to 5
5173,http://www.redfin.com/CA/Santa-Ana/1033-W-Civic-Center-Dr-92703/home/161159886,Scholarship Prep Charter,7.0,Charter,K to 8
5174,http://www.redfin.com/CA/Santa-Ana/1033-W-Civic-Center-Dr-92703/home/161159886,El Sol Santa Ana Science And Arts Academy,7.0,Charter,K to 8
5175,http://www.redfin.com/CA/Santa-Ana/1033-W-Civic-Center-Dr-92703/home/161159886,Orange County Educational Arts Academy,6.0,Charter,K to 8
5176,http://www.redfin.com/CA/Santa-Ana/1033-W-Civic-Center-Dr-92703/home/161159886,Reach Academy,issue,Public,7 to 12
5177,http://www.redfin.com/CA/Santa-Ana/1033-W-Civic-Center-Dr-92703/home/161159886,Santa Ana High,3.0,Public,9 to 12
5178,http://www.redfin.com/CA/Santa-Ana/10791-Skyline-Dr-92705/home/4767817,Arroyo Elementary,8.0,Public,K to 5
5179,http://www.redfin.com/CA/Santa-Ana/10791-Skyline-Dr-92705/home/4767817,Hewes Middle,7.0,Public,6 to 8
5180,http://www.redfin.com/CA/Santa-Ana/10791-Skyline-Dr-92705/home/4767817,Foothill High,9.0,Public,9 to 12
5181,http://www.redfin.com/CA/Santa-Ana/3125-S-Birch-St-92707/home/4529884,Taft Elementary,2.0,Public,K to 6
5182,http://www.redfin.com/CA/Santa-Ana/3125-S-Birch-St-92707/home/4529884,Saddleback High,6.0,Public,7 to 12
5183,http://www.redfin.com/CA/Santa-Ana/3125-S-Birch-St-92707/home/4529884,McFadden Intermediate,3.0,Public,6 to 8
5184,http://www.redfin.com/CA/Santa-Ana/3125-S-Birch-St-92707/home/4529884,Cesar E. Chavez High,issue,Public,9 to 12
5185,http://www.redfin.com/CA/Santa-Ana/3125-S-Birch-St-92707/home/4529884,Coram Deo Academy,issue,Private,1 to 12
5186,http://www.redfin.com/CA/Santa-Ana/1130-S-Shelley-St-92704/home/3536831,Monte Vista Elementary,4.0,Public,K to 5
5187,http://www.redfin.com/CA/Santa-Ana/1130-S-Shelley-St-92704/home/3536831,Gerald P. Carr Intermediate,3.0,Public,6 to 8
5188,http://www.redfin.com/CA/Santa-Ana/1130-S-Shelley-St-92704/home/3536831,Valley High,4.0,Public,9 to 12
5189,http://www.redfin.com/CA/Santa-Ana/1810-W-Carriage-Dr-92704/home/4540456,Greenville Fundamental Elementary,5.0,Public,K to 5
5190,http://www.redfin.com/CA/Santa-Ana/1810-W-Carriage-Dr-92704/home/4540456,McFadden Intermediate,3.0,Public,6 to 8
5191,http://www.redfin.com/CA/Santa-Ana/1810-W-Carriage-Dr-92704/home/4540456,Segerstrom High,6.0,Public,9 to 12
5192,http://www.redfin.com/CA/Santa-Ana/1932-W-St-Anne-Pl-92704/home/4517631,Adams Elementary,4.0,Public,K to 5
5193,http://www.redfin.com/CA/Santa-Ana/1932-W-St-Anne-Pl-92704/home/4517631,Gerald P. Carr Intermediate,3.0,Public,6 to 8
5194,http://www.redfin.com/CA/Santa-Ana/1932-W-St-Anne-Pl-92704/home/4517631,Valley High,4.0,Public,9 to 12
5195,http://www.redfin.com/CA/Santa-Ana/1241-Camden-Pl-92707/home/3094993,Washington Elementary,2.0,Public,K to 5
5196,http://www.redfin.com/CA/Santa-Ana/1241-Camden-Pl-92707/home/3094993,McFadden Intermediate,3.0,Public,6 to 8
5197,http://www.redfin.com/CA/Santa-Ana/1241-Camden-Pl-92707/home/3094993,Saddleback High,6.0,Public,7 to 12
5198,http://www.redfin.com/CA/Santa-Ana/1241-Camden-Pl-92707/home/3094993,Mater Dei High School,issue,Private,9 to 12
