,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),MLS#,LATITUDE,LONGITUDE,Average School Rating,Crime per Capita (1000s)
1085,109 Via Artemesia,San Clemente,CA,92672,3399000,4,4.5,3956.0,5644.0,2019.0,38.0,859.0,http://www.redfin.com/CA/San-Clemente/109-Via-Artemesia-92672/home/12256699,OC21155125,33.439113,-117.636553,6.333,3.2351889008134633
1086,2415 Calle Monte Carlo,San Clemente,CA,92672,2950000,3,3.0,2048.0,11060.0,1960.0,40.0,1440.0,http://www.redfin.com/CA/San-Clemente/2415-Calle-Monte-Carlo-92672/home/3278820,LG21152078,33.408421399999995,-117.6048159,7.333,3.2351889008134633
1087,812 Carnaros,San Clemente,CA,92672,1249000,4,4.0,2982.0,5500.0,1998.0,41.0,419.0,http://www.redfin.com/CA/San-Clemente/812-Carnaros-92672/home/4991380,OC21150972,33.4456158,-117.59207340000002,6.333,3.2351889008134633
1088,210 W Avenida Gaviota,San Clemente,CA,92672,2589000,4,3.0,3348.0,6309.0,1979.0,44.0,773.0,http://www.redfin.com/CA/San-Clemente/210-W-Avenida-Gaviota-92672/home/5009586,OC21149597,33.4170517,-117.61013419999999,7.333,3.2351889008134633
1089,1303 Calle Toledo,San Clemente,CA,92672,2599000,4,3.5,2705.0,5175.0,1972.0,44.0,961.0,http://www.redfin.com/CA/San-Clemente/1303-Calle-Toledo-92672/home/5009597,OC21149589,33.4162248,-117.61180759999999,7.333,3.2351889008134633
1090,3004 Eminencia Del Sur,San Clemente,CA,92673,4199000,5,6.25,5500.0,52272.0,1998.0,45.0,763.0,http://www.redfin.com/CA/San-Clemente/3004-Eminencia-Del-Sur-92673/home/4981580,OC21140299,33.4777495,-117.6350041,7.667,3.2351889008134633
1091,319 CALLE CUERVO,San Clemente,CA,92672,1250000,3,2.5,1984.0,1742.0,1977.0,46.0,630.0,http://www.redfin.com/CA/San-Clemente/319-Calle-Cuervo-92672/home/4994206,OC21147462,33.4172648,-117.5940186,7.333,3.2351889008134633
1092,120 Avenida Buena Ventura,San Clemente,CA,92672,1299000,3,1.75,1392.0,4590.0,1975.0,47.0,933.0,http://www.redfin.com/CA/San-Clemente/120-Avenida-Buena-Ventura-92672/home/3277031,OC21146958,33.4024609,-117.5942707,7.333,3.2351889008134633
1093,1208 Calle Toledo,San Clemente,CA,92672,3995000,4,3.5,3300.0,46000.0,1983.0,51.0,1211.0,http://www.redfin.com/CA/San-Clemente/1208-Calle-Toledo-92672/home/5009876,OC21144744,33.416336300000005,-117.6127414,7.333,3.2351889008134633
1094,4030 Calle Isabella,San Clemente,CA,92672,3795000,4,3.5,3254.0,7070.0,1970.0,53.0,1166.0,http://www.redfin.com/CA/San-Clemente/4030-Calle-Isabella-92672/home/3279011,OC21142169,33.3935473,-117.59576090000002,7.333,3.2351889008134633
1095,4070 Calle Isabella,San Clemente,CA,92672,15500000,7,8.5,14999.0,37750.0,2008.0,53.0,1033.0,http://www.redfin.com/CA/San-Clemente/4070-Calle-Isabella-92672/home/3280709,OC21137382,33.392326399999995,-117.59612759999999,7.333,3.2351889008134633
1096,64 Marbella,San Clemente,CA,92673,4295000,4,5.5,6605.0,12350.0,1990.0,59.0,650.0,http://www.redfin.com/CA/San-Clemente/64-Marbella-92673/home/4974066,NP21129429,33.4647303,-117.6481139,6.667,3.2351889008134633
1097,104 Via Murcia,San Clemente,CA,92672,1465000,3,2.0,2296.0,3822.0,2016.0,59.0,638.0,http://www.redfin.com/CA/San-Clemente/104-Via-Murcia-92672/home/12250008,21-752974,33.4416263,-117.6327158,6.333,3.2351889008134633
1098,203 Avenida La Cuesta,San Clemente,CA,92672,2499000,4,3.0,3242.0,24495.0,1986.0,62.0,771.0,http://www.redfin.com/CA/San-Clemente/203-Avenida-La-Cuesta-92672/home/3268819,OC21130998,33.434804,-117.6139165,6.333,3.2351889008134633
1099,113 E El Portal,San Clemente,CA,92672,1125000,2,2.0,972.0,3600.0,1954.0,63.0,1157.0,http://www.redfin.com/CA/San-Clemente/113-E-El-Portal-92672/home/3270440,OC21133752,33.4318339,-117.62029950000002,6.333,3.2351889008134633
1100,287 Calle Cuervo,San Clemente,CA,92672,669000,2,2.0,1290.0,1188.0,1977.0,67.0,519.0,http://www.redfin.com/CA/San-Clemente/287-Calle-Cuervo-92672/home/4994144,OC21131261,33.4178086,-117.5929755,7.333,3.2351889008134633
1101,109 Via Murcia,San Clemente,CA,92672,1499900,3,2.5,2296.0,4304.0,2016.0,67.0,653.0,http://www.redfin.com/CA/San-Clemente/109-Via-Murcia-92672/home/12249989,OC21130107,33.4423154,-117.6329486,6.333,3.2351889008134633
1102,1 Calle del Apice,San Clemente,CA,92672,2125000,5,5.0,3746.0,6120.0,1998.0,69.0,567.0,http://www.redfin.com/CA/San-Clemente/1-Calle-Del-Apice-92672/home/4997738,OC21125015,33.4289827,-117.59633400000001,7.333,3.2351889008134633
1103,118 Via San Sebastian,San Clemente,CA,92672,4350000,5,5.5,5130.0,13132.0,2019.0,76.0,848.0,http://www.redfin.com/CA/San-Clemente/118-Via-San-Sebastian-92672/home/12250132,LG21122445,33.437540399999996,-117.63503030000001,6.333,3.2351889008134633
1104,1201 Via Visalia,San Clemente,CA,92672,1225000,4,2.5,2501.0,4250.0,1990.0,78.0,490.0,http://www.redfin.com/CA/San-Clemente/1201-Via-Visalia-92672/home/4990063,SW21121397,33.4451798,-117.5967211,6.333,3.2351889008134633
1105,1401 Calle Alcazar,San Clemente,CA,92672,1059000,3,2.0,1966.0,9240.0,1961.0,84.0,539.0,http://www.redfin.com/CA/San-Clemente/1401-Calle-Alcazar-92672/home/4995499,OC21112980,33.420400199999996,-117.6054578,7.333,3.2351889008134633
1106,111 Revuelta Ct,San Clemente,CA,92672,1999999,3,3.5,4273.0,9750.0,1976.0,91.0,468.0,http://www.redfin.com/CA/San-Clemente/111-Revuelta-Ct-92672/home/3268647,OC21110202,33.4345649,-117.62003670000001,6.333,3.2351889008134633
1107,18 Cresta Del Sol,San Clemente,CA,92673,3250000,5,6.0,6700.0,12350.0,2003.0,92.0,485.0,http://www.redfin.com/CA/San-Clemente/18-Cresta-Del-Sol-92673/home/4974039,OC21110315,33.4619761,-117.6457075,6.667,3.2351889008134633
1108,4125 Calle Isabella,San Clemente,CA,92672,11700000,7,8.5,8823.0,32300.0,1992.0,100.0,1326.0,http://www.redfin.com/CA/San-Clemente/4125-Calle-Isabella-92672/home/3280697,OC21078762,33.390491,-117.5956004,7.333,3.2351889008134633
1109,612 Calle Ganadero,San Clemente,CA,92673,1395000,5,3.0,2673.0,8932.0,1979.0,109.0,522.0,http://www.redfin.com/CA/San-Clemente/612-Calle-Ganadero-92673/home/4978647,CV21093240,33.456607899999995,-117.6372044,6.333,3.2351889008134633
1110,4100 Calle Isabella,San Clemente,CA,92672,65000000,9,11.75,15000.0,237358.0,1926.0,125.0,4333.0,http://www.redfin.com/CA/San-Clemente/4100-Calle-Isabella-92672/home/3280718,NP21073793,33.391105800000005,-117.5969988,7.333,3.2351889008134633
1111,317 Calle Corral,San Clemente,CA,92673,2595000,4,3.25,3900.0,13200.0,1981.0,135.0,665.0,http://www.redfin.com/CA/San-Clemente/317-Calle-Corral-92673/home/4978368,OC21071053,33.453813000000004,-117.6333445,6.333,3.2351889008134633
1112,1880 N El Camino Real #17,San Clemente,CA,92672,4800000,4,3.5,2654.0,2855.0,2013.0,137.0,1809.0,http://www.redfin.com/CA/San-Clemente/1880-N-El-Camino-Real-92672/unit-17/home/5142407,OC21067422,33.4323097,-117.63379909999999,6.667,3.2351889008134633
1113,164 Avenida De La Paz,San Clemente,CA,92672,2790000,5,5.5,5000.0,13068.0,2009.0,155.0,558.0,http://www.redfin.com/CA/San-Clemente/164-Avenida-De-La-Paz-92672/home/3268849,OC21055851,33.4335542,-117.6137331,6.333,3.2351889008134633
1114,30482 Via Festivo,San Juan Capistrano,CA,92675,2450000,4,4.25,4775.0,10500.0,1990.0,64.0,513.0,http://www.redfin.com/CA/San-Juan-Capistrano/30482-Via-Festivo-92675/home/4911091,OC21131705,33.5205263,-117.65095579999999,6.333,3.324241391067167
1115,27986 Golden Ridge Ln,San Juan Capistrano,CA,92675,2795000,6,4.5,4488.0,52272.0,1991.0,1.0,623.0,http://www.redfin.com/CA/San-Juan-Capistrano/27986-Golden-Ridge-Ln-92675/home/4910822,OC21185166,33.5219073,-117.64188,6.333,3.324241391067167
1116,25942 Avenida Mariposa,San Juan Capistrano,CA,92675,1050000,4,2.0,1661.0,7656.0,1966.0,1.0,632.0,http://www.redfin.com/CA/San-Juan-Capistrano/25942-Avenida-Mariposa-92675/home/4949717,OC21185688,33.4858146,-117.67763059999999,6.333,3.324241391067167
1117,31321 Via Sonora,San Juan Capistrano,CA,92675,1285000,4,2.5,2138.0,5000.0,1976.0,2.0,601.0,http://www.redfin.com/CA/San-Juan-Capistrano/31321-Via-Sonora-92675/home/4943658,OC21184475,33.5078828,-117.642772,6.333,3.324241391067167
1118,33031 Surfrider Ct,San Juan Capistrano,CA,92675,799900,3,2.0,1285.0,1925.0,1979.0,2.0,622.0,http://www.redfin.com/CA/San-Juan-Capistrano/33031-Surfrider-Ct-92675/home/4951631,OC21183779,33.48314,-117.67842900000001,6.333,3.324241391067167
1119,30271 Marbella Vis,San Juan Capistrano,CA,92675,2995000,4,4.0,4248.0,8400.0,1990.0,2.0,705.0,http://www.redfin.com/CA/San-Juan-Capistrano/30271-Marbella-Vis-92675/home/4911050,NP21164893,33.5222893,-117.6504287,6.333,3.324241391067167
1120,30372 Marbella Vis,San Juan Capistrano,CA,92675,3500000,4,4.5,5487.0,11000.0,1990.0,2.0,638.0,http://www.redfin.com/CA/San-Juan-Capistrano/30372-Marbella-Vis-92675/home/4910997,NP21157932,33.521666700000004,-117.65267469999999,6.333,3.324241391067167
1121,30832 Calle Chueca,San Juan Capistrano,CA,92675,525000,2,1.0,1025.0,2368.0,1964.0,3.0,512.0,http://www.redfin.com/CA/San-Juan-Capistrano/30832-Calle-Chueca-92675/home/4899730,OC21179199,33.514925399999996,-117.66789159999999,6.0,3.324241391067167
1122,28187 Via Del Mar,San Juan Capistrano,CA,92675,1495000,4,3.0,2800.0,5000.0,2013.0,4.0,534.0,http://www.redfin.com/CA/San-Juan-Capistrano/28187-Via-Del-Mar-92675/home/58555678,PW21183265,33.491051899999995,-117.64270570000001,6.333,3.324241391067167
1123,28750 Martingale Dr,San Juan Capistrano,CA,92675,2895000,4,4.5,3946.0,10028.0,2017.0,5.0,734.0,http://www.redfin.com/CA/San-Juan-Capistrano/28750-Martingale-Dr-92675/home/112725913,OC21175080,33.515193100000005,-117.6316932,6.333,3.324241391067167
1124,29331 Paseo Palmar,San Juan Capistrano,CA,92675,2399000,5,4.5,4000.0,24568.0,2012.0,5.0,600.0,http://www.redfin.com/CA/San-Juan-Capistrano/29331-Paseo-Palmar-92675/home/12255567,PW21176399,33.497101300000004,-117.61941780000001,6.333,3.324241391067167
1125,31641 via madonna,San Juan Capistrano,CA,92675,1150000,3,2.0,1728.0,7260.0,1967.0,7.0,666.0,http://www.redfin.com/CA/San-Juan-Capistrano/31641-Via-Madonna-92675/home/4946005,OC21144243,33.5031261,-117.6434614,6.333,3.324241391067167
1126,27836 Somerset Ln,San Juan Capistrano,CA,92675,3000000,5,4.5,5656.0,25392.0,1994.0,9.0,530.0,http://www.redfin.com/CA/San-Juan-Capistrano/27836-Somerset-Ln-92675/home/4910806,IV21179716,33.5227311,-117.6447449,6.333,3.324241391067167
1127,26341 Calle Roberto,San Juan Capistrano,CA,92675,2475000,6,4.5,4100.0,18960.0,1970.0,10.0,604.0,http://www.redfin.com/CA/San-Juan-Capistrano/26341-Calle-Roberto-92675/home/4900131,OC21177723,33.502930400000004,-117.6707331,6.0,3.324241391067167
1128,33751 Valle Rd,San Juan Capistrano,CA,92675,3499000,5,4.25,6447.0,27882.0,1988.0,15.0,543.0,http://www.redfin.com/CA/San-Juan-Capistrano/33751-Valle-Rd-92675/home/4975985,OC21150549,33.4763095,-117.6694728,6.333,3.324241391067167
1129,25677 Paseo De La Paz,San Juan Capistrano,CA,92675,4450000,5,6.5,6150.0,43560.0,1972.0,16.0,724.0,http://www.redfin.com/CA/San-Juan-Capistrano/25677-Paseo-De-La-Paz-92675/home/4963872,OC21172683,33.4934857,-117.6816636,6.333,3.324241391067167
1130,30731 Via Conquista,San Juan Capistrano,CA,92675,2845000,4,4.0,4548.0,11440.0,1991.0,18.0,626.0,http://www.redfin.com/CA/San-Juan-Capistrano/30731-Via-Conquista-92675/home/4910842,OC21171159,33.51705,-117.6580832,6.333,3.324241391067167
1131,30996 Calle San Diego Unit 83C,San Juan Capistrano,CA,92675,499900,2,1.0,897.0,10.0,1971.0,22.0,557.0,http://www.redfin.com/CA/San-Juan-Capistrano/30996-Calle-San-Diego-92675/unit-83C/home/5296918,OC21168261,33.512875,-117.668484,5.667,3.324241391067167
1132,30141 Hillside Ter,San Juan Capistrano,CA,92675,2095000,5,4.5,5100.0,35770.0,1981.0,23.0,411.0,http://www.redfin.com/CA/San-Juan-Capistrano/30141-Hillside-Ter-92675/home/4909421,OC21167642,33.5243441,-117.65187250000001,6.333,3.324241391067167
1133,30862 Steeplechase Dr,San Juan Capistrano,CA,92675,4888000,6,7.0,8801.0,44650.0,1991.0,25.0,555.0,http://www.redfin.com/CA/San-Juan-Capistrano/30862-Steeplechase-Dr-92675/home/4910439,OC21155308,33.514678,-117.64522620000001,6.333,3.324241391067167
1134,28572 Paseo Zorro,San Juan Capistrano,CA,92675,5799999,6,7.0,7881.0,31500.0,1993.0,27.0,736.0,http://www.redfin.com/CA/San-Juan-Capistrano/28572-Paseo-Zorro-92675/home/4945184,OC21164167,33.5058217,-117.6325287,6.333,3.324241391067167
1135,33841 Paseo Eternidad,San Juan Capistrano,CA,92675,4495000,5,4.75,4964.0,12716.0,2019.0,31.0,906.0,http://www.redfin.com/CA/San-Juan-Capistrano/33841-Paseo-Eternidad-92675/home/12257595,OC21161528,33.4727165,-117.67029769999999,6.667,3.324241391067167
1136,33761 Glocamora Ln,San Juan Capistrano,CA,92675,3088000,5,4.5,4400.0,13072.0,1987.0,38.0,702.0,http://www.redfin.com/CA/San-Juan-Capistrano/33761-Glocamora-Ln-92675/home/4975364,OC21147514,33.4727456,-117.6555165,6.667,3.324241391067167
1137,33055 Dolphin Ct,San Juan Capistrano,CA,92675,880000,3,2.0,1556.0,1380.0,1978.0,40.0,566.0,http://www.redfin.com/CA/San-Juan-Capistrano/33055-Dolphin-Ct-92675/home/4951448,SW21152309,33.4828375,-117.680756,6.333,3.324241391067167
1138,31351 Via Las Palmas,San Juan Capistrano,CA,92675,2700000,6,6.0,4388.0,14588.0,1991.0,43.0,615.0,http://www.redfin.com/CA/San-Juan-Capistrano/31351-Via-Las-Palmas-92675/home/5859925,LG21092640,33.50793,-117.63216200000001,6.333,3.324241391067167
1139,27021 Mission Hills Dr,San Juan Capistrano,CA,92675,1550000,5,2.5,3100.0,27346.0,1969.0,51.0,500.0,http://www.redfin.com/CA/San-Juan-Capistrano/27021-Mission-Hills-Dr-92675/home/4906206,OC21144710,33.525997,-117.65874779999999,6.333,3.324241391067167
1140,30981 Steeplechase Dr,San Juan Capistrano,CA,92675,1900000,4,3.5,4270.0,38500.0,1989.0,51.0,445.0,http://www.redfin.com/CA/San-Juan-Capistrano/30981-Steeplechase-Dr-92675/home/4909542,OC21143662,33.512432399999994,-117.6429801,6.333,3.324241391067167
1141,31892 Paseo Cielo,San Juan Capistrano,CA,92675,3850000,6,5.0,4947.0,19850.0,1999.0,54.0,778.0,http://www.redfin.com/CA/San-Juan-Capistrano/31892-Paseo-Cielo-92675/home/4900332,OC21140459,33.4995164,-117.6770119,6.333,3.324241391067167
1142,32131 Via Barrida,San Juan Capistrano,CA,92675,789000,3,2.0,1736.0,2015.0,1979.0,59.0,454.0,http://www.redfin.com/CA/San-Juan-Capistrano/32131-Via-Barrida-92675/home/4948234,OC21137968,33.496466,-117.65239199999999,6.333,3.324241391067167
1143,27826 Golden Ridge Ln,San Juan Capistrano,CA,92675,2999900,5,4.5,5387.0,22448.0,1990.0,62.0,557.0,http://www.redfin.com/CA/San-Juan-Capistrano/27826-Golden-Ridge-Ln-92675/home/4910811,OC21134099,33.5218019,-117.644997,6.333,3.324241391067167
1144,33642 Valle Rd,San Juan Capistrano,CA,92675,2335000,5,3.5,4200.0,43560.0,1980.0,65.0,556.0,http://www.redfin.com/CA/San-Juan-Capistrano/33642-Valle-Rd-92675/home/4975984,OC21131619,33.4771075,-117.6682582,6.333,3.324241391067167
1145,30302 Malaspina Rd,San Juan Capistrano,CA,92675,9500000,7,9.0,13400.0,117612.0,2010.0,66.0,709.0,http://www.redfin.com/CA/San-Juan-Capistrano/30302-Malaspina-Rd-92675/home/4909152,21-750504,33.5225218,-117.6607645,6.333,3.324241391067167
1146,27801 Golden Ridge Ln,San Juan Capistrano,CA,92675,3999000,6,5.25,6000.0,126324.0,1989.0,75.0,667.0,http://www.redfin.com/CA/San-Juan-Capistrano/27801-Golden-Ridge-Ln-92675/home/4910801,OC21102361,33.520994099999996,-117.644997,6.333,3.324241391067167
1147,30111 Saddleridge Dr,San Juan Capistrano,CA,92675,2579000,5,4.5,5636.0,12838.0,1984.0,76.0,458.0,http://www.redfin.com/CA/San-Juan-Capistrano/30111-Saddleridge-Dr-92675/home/4909437,OC21122037,33.5254651,-117.65065790000001,6.333,3.324241391067167
1148,0 Hot Springs Cy #7,San Juan Capistrano,CA,92675,210000,1,1.0,780.0,1000.0,1929.0,85.0,269.0,http://www.redfin.com/CA/San-Juan-Capistrano/Hot-Springs-Cy-Unknown/unit-7/home/175235288,OC21116106,33.5019027,-117.6627655,No Schools,3.324241391067167
1149,31432 Carril De Maderas,San Juan Capistrano,CA,92675,1749000,4,3.5,4097.0,7477.0,2007.0,88.0,427.0,http://www.redfin.com/CA/San-Juan-Capistrano/31432-Carril-De-Maderas-92675/home/5960529,OC21113151,33.506465500000004,-117.6559977,6.333,3.324241391067167
1150,30621 Hunt Club Dr,San Juan Capistrano,CA,92675,3300000,5,5.25,6308.0,30492.0,1981.0,95.0,523.0,http://www.redfin.com/CA/San-Juan-Capistrano/30621-Hunt-Club-Dr-92675/home/4910591,OC21107527,33.518184399999996,-117.6412383,6.333,3.324241391067167
1151,26501 Via La Jolla,San Juan Capistrano,CA,92675,1879999,5,4.0,3859.0,8595.0,2010.0,97.0,487.0,http://www.redfin.com/CA/San-Juan-Capistrano/26501-Via-La-Jolla-92675/home/7204417,OC21105318,33.472410100000005,-117.6675478,6.667,3.324241391067167
1152,31952 Paseo Terraza,San Juan Capistrano,CA,92675,1499900,4,2.5,2567.0,20900.0,1975.0,131.0,584.0,http://www.redfin.com/CA/San-Juan-Capistrano/31952-Paseo-Terraza-92675/home/4902287,OC21077933,33.4988021,-117.67160390000001,5.667,3.324241391067167
1153,30712 Steeplechase Dr,San Juan Capistrano,CA,92675,4995000,5,5.5,7086.0,191664.0,1998.0,134.0,705.0,http://www.redfin.com/CA/San-Juan-Capistrano/30712-Steeplechase-Dr-92675/home/4910628,OC21074923,33.516969399999994,-117.64527199999999,6.333,3.324241391067167
1154,32221 Cook Ln,San Juan Capistrano,CA,92675,7788000,6,7.0,12000.0,47916.0,1979.0,187.0,649.0,http://www.redfin.com/CA/San-Juan-Capistrano/32221-Cook-Ln-92675/home/4963958,OC21031431,33.4947772,-117.6826719,6.333,3.324241391067167
1155,26922 Paseo Cardero,San Juan Capistrano,CA,92675,5000000,4,4.25,6000.0,117612.0,2000.0,285.0,833.0,http://www.redfin.com/CA/San-Juan-Capistrano/26922-Paseo-Cardero-92675/home/4909154,LG20179883,33.521082,-117.65988200000001,6.333,3.324241391067167
1156,2701 W California St,Santa Ana,CA,92704,799000,3,2.0,1526.0,8732.0,1959.0,1.0,524.0,http://www.redfin.com/CA/Santa-Ana/2701-W-California-St-92704/home/4510473,OC21184956,33.725151600000004,-117.9052875,3.667,3.47809829576407
1157,2714 W Carlton Pl,Santa Ana,CA,92704,615000,3,1.5,1474.0,6540.0,1959.0,2.0,417.0,http://www.redfin.com/CA/Santa-Ana/2714-W-Carlton-Pl-92704/home/4512818,PW21183589,33.7223499,-117.90588249999999,3.667,3.47809829576407
1158,1231 S Poplar St,Santa Ana,CA,92704,750000,3,2.0,1044.0,6500.0,1957.0,2.0,718.0,http://www.redfin.com/CA/Santa-Ana/1231-S-Poplar-St-92704/home/3536704,WS21184209,33.731139299999995,-117.8868858,3.0,3.47809829576407
1159,2384 N Heliotrope Dr,Santa Ana,CA,92706,995000,3,2.0,1712.0,6600.0,1926.0,3.0,581.0,http://www.redfin.com/CA/Santa-Ana/2384-Heliotrope-Dr-92706/home/3048673,PW21182337,33.7687265,-117.87534939999999,4.4,3.47809829576407
1160,4401 Roosevelt Ave,Santa Ana,CA,92703,775000,3,2.0,1494.0,6000.0,1961.0,3.0,519.0,http://www.redfin.com/CA/Santa-Ana/4401-Roosevelt-Ave-92703/home/3483328,OC21183351,33.7505316,-117.92785220000002,6.667,3.47809829576407
1161,2017 Picasso,Santa Ana,CA,92704,1625000,4,3.5,2890.0,4263.0,2019.0,4.0,562.0,http://www.redfin.com/CA/SANTA-ANA/2017-PICASSO-92704/home/169471127,OC21181455,33.701337,-117.896846,4.667,3.47809829576407
1162,4622 W Watkins Way,Santa Ana,CA,92704,749000,3,1.75,988.0,14350.0,1945.0,5.0,758.0,http://www.redfin.com/CA/Santa-Ana/4622-W-Watkins-Way-92704/home/3521734,PW21180382,33.7391552,-117.93110159999998,4.333,3.47809829576407
1163,12902 Browning Ave,Santa Ana,CA,92705,949900,4,2.0,1584.0,8800.0,1958.0,5.0,600.0,http://www.redfin.com/CA/Santa-Ana/12902-Browning-Ave-92705/home/3499574,PW21170420,33.7409947,-117.7963148,5.667,3.47809829576407
1164,713 E Berkeley St,Santa Ana,CA,92707,644900,4,1.75,1228.0,6832.0,1955.0,8.0,525.0,http://www.redfin.com/CA/Santa-Ana/713-E-Berkeley-St-92707/home/3086288,PW21145367,33.7248369,-117.8608592,2.333,3.47809829576407
1165,2538 W Edinger Ave,Santa Ana,CA,92704,990000,2,1.0,1541.0,8932.0,1946.0,8.0,642.0,http://www.redfin.com/CA/Santa-Ana/2538-W-Edinger-Ave-92704/home/4510501,PW21177138,33.72702,-117.90398290000002,3.667,3.47809829576407
1166,913 S Oak St,Santa Ana,CA,92701,489000,2,1.0,1021.0,5362.0,1924.0,9.0,479.0,http://www.redfin.com/CA/Santa-Ana/913-Oak-St-92701/home/3074470,PW21179693,33.7368492,-117.8620267,3.0,3.47809829576407
1167,1702 E Fruit St,Santa Ana,CA,92701,925000,4,2.5,1908.0,6175.0,1963.0,9.0,485.0,http://www.redfin.com/CA/Santa-Ana/1702-E-Fruit-St-92701/home/4476041,PW21178891,33.7526116,-117.8436206,5.667,3.47809829576407
1168,310 E Pomona St,Santa Ana,CA,92707,660000,3,1.0,1020.0,6000.0,1945.0,11.0,647.0,http://www.redfin.com/CA/Santa-Ana/310-E-Pomona-St-92707/home/4495621,PW21174444,33.7252813,-117.864728,2.667,3.47809829576407
1169,1108 Westwood Ave,Santa Ana,CA,92703,798000,3,2.0,1801.0,8220.0,1942.0,11.0,443.0,http://www.redfin.com/CA/Santa-Ana/1108-N-Westwood-Ave-92703/home/4506119,TR21177578,33.755002000000005,-117.88162120000001,4.6,3.47809829576407
1170,2213 Blueberry Ln,Santa Ana,CA,92706,949000,4,2.5,2131.0,6450.0,1977.0,12.0,445.0,http://www.redfin.com/CA/Santa-Ana/2213-Blueberry-Ln-92706/home/4471366,OC21176782,33.762223799999994,-117.90029809999999,5.667,3.47809829576407
1171,17282 Amaganset Way,Tustin,CA,92780,1075000,4,2.0,2118.0,7452.0,1965.0,12.0,508.0,http://www.redfin.com/CA/Tustin/17282-Amaganset-Way-92780/home/4480327,OC21176643,33.7510949,-117.8310283,5.667,5.082465494045543
1172,2309 W 6 Th St,Santa Ana,CA,92703,450000,2,1.0,500.0,3790.0,1921.0,12.0,900.0,http://www.redfin.com/CA/Santa-Ana/2309-W-6th-St-92703/home/3057318,219066003,33.7497585,-117.8996115,3.0,3.47809829576407
1173,2518 N Hathaway St,Santa Ana,CA,92705,890000,4,2.0,1738.0,6150.0,1968.0,12.0,512.0,http://www.redfin.com/CA/Santa-Ana/2518-N-Hathaway-St-92705/home/4455539,OC21175917,33.7710928,-117.8539686,3.667,3.47809829576407
1174,2118 Peachwood Ln,Santa Ana,CA,92705,950000,4,2.0,1966.0,6000.0,1968.0,13.0,483.0,http://www.redfin.com/CA/Santa-Ana/2118-Peachwood-Ln-92705/home/4455298,PW21175086,33.7629273,-117.8373017,7.667,3.47809829576407
1175,317 E Wisteria Pl,Santa Ana,CA,92701,645000,3,2.0,1193.0,4568.0,1938.0,16.0,541.0,http://www.redfin.com/CA/Santa-Ana/317-E-Wisteria-Pl-92701/home/3072331,CV21173170,33.736802399999995,-117.8643617,3.0,3.47809829576407
1176,1117 Concord St,Santa Ana,CA,92701,825800,4,2.0,1525.0,6600.0,1955.0,17.0,542.0,http://www.redfin.com/CA/Santa-Ana/1117-Concord-St-92701/home/4477719,CV21172967,33.7553554,-117.8454064,3.333,3.47809829576407
1177,1702 W Wisteria Pl,Santa Ana,CA,92703,768000,4,2.5,1535.0,6127.0,1956.0,17.0,500.0,http://www.redfin.com/CA/Santa-Ana/1702-W-Wisteria-Pl-92703/home/3534949,OC21172007,33.7366919,-117.8926537,3.667,3.47809829576407
1178,829 E Grant St,Santa Ana,CA,92701,689900,4,1.5,1070.0,6000.0,1957.0,19.0,645.0,http://www.redfin.com/CA/Santa-Ana/829-E-Grant-St-92701/home/3075124,PW21170897,33.7381973,-117.8583182,3.0,3.47809829576407
1179,10282 Deerhill Dr,Santa Ana,CA,92705,1099000,4,2.0,2248.0,21300.0,1968.0,23.0,489.0,http://www.redfin.com/CA/Santa-Ana/10282-Deerhill-Dr-92705/home/4765775,OC21165852,33.7751543,-117.7739048,8.0,3.47809829576407
1180,810 N Sherry Ln,Santa Ana,CA,92701,639000,3,2.0,1400.0,6075.0,1960.0,25.0,456.0,http://www.redfin.com/CA/Santa-Ana/810-Sherry-Ln-92701/home/4476299,PW21164059,33.75222,-117.84192639999999,5.667,3.47809829576407
1181,1033 W 18th St,Santa Ana,CA,92706,799900,3,1.5,1258.0,6448.0,1952.0,29.0,636.0,http://www.redfin.com/CA/Santa-Ana/1033-W-18th-St-92706/home/4471747,LG21162880,33.761187799999995,-117.88001899999999,4.4,3.47809829576407
1182,1619 S Joane Way,Santa Ana,CA,92704,705000,2,2.0,1066.0,6001.0,1977.0,30.0,661.0,http://www.redfin.com/CA/Santa-Ana/1619-S-Joane-Way-92704/home/4515537,RS21162186,33.7245691,-117.8921959,3.667,3.47809829576407
